fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,pf,qf,pt,qt,mu_sf,mu_st,mu_angmin,mu_angmax
5020,5018,0.00032,0.03326,0,557,0,0,1,0,1,0,0,90,-16.77,-89.97,19.56,0,0,0,0
5055,5018,0.00034,0.00414,0.27523,2020,0,0,0,0,1,0,0,-641.85,8.87,643.24,-19.73,0,0,0,0
5018,5236,0.00037,0.00753,0.52503,3146,0,0,0,0,1,0,0,-690.88,15.67,692.63,-33.15,0,0,0,0
5018,5236,0.00037,0.00753,0.52503,3146,0,0,0,0,1,0,0,-690.88,15.67,692.63,-33.15,0,0,0,0
5018,5413,0.00034,0.00695,0.48479,2768,0,0,0,0,1,0,0,709.68,-38.07,-707.99,23.66,0,0,0,0
5019,5176,0.00561,0.03288,0.01642,251,0,0,0,0,1,0,0,118.72,3.26,-117.94,-0.3,0,0,0,0
5022,5021,0.0001,0.01005,0,1375,0,0,1,0,1,0,0,-645.15,3.63,645.56,38.25,0,0,0,0
5022,5021,0.0001,0.01005,0,1375,0,0,1,0,1,0,0,-645.15,3.63,645.56,38.25,0,0,0,0
5023,5021,0.00028,0.02693,0,245,0,0,1,0,1,0,0,-0,-0,0,0,0,0,0,0
5021,5401,0.00029,0.006,0.41836,3146,0,0,0,0,1,0,0,-1080,-51.58,1083.4,79.09,0,0,0,0
5021,5413,0.00056,0.01139,0.79467,3146,0,0,0,0,1,0,0,-1214.7,72.01,1223,16.83,0,0,0,0
5479,5021,0.00021,0.00435,0.30317,2768,0,0,0,0,1,0,0,-1001.5,110.38,1003.6,-96.93,0,0,0,0
5249,5022,0.00173,0.01314,0.0069,409,0,0,0,0,1,0,0,-219.14,-11.47,219.98,17.19,0,0,0,0
5249,5022,0.00173,0.01314,0.0069,409,0,0,0,0,1,0,0,-219.14,-11.47,219.98,17.19,0,0,0,0
5306,5022,0.00263,0.02,0.0105,310,0,0,0,0,1,0,0,-113.04,31.42,113.41,-29.73,0,0,0,0
5306,5022,0.00263,0.02,0.0105,310,0,0,0,0,1,0,0,-113.04,31.42,113.41,-29.73,0,0,0,0
5022,5441,0.00341,0.02594,0.01362,409,0,0,0,0,1,0,0,241.64,-10.96,-239.64,24.79,0,0,0,0
5022,5441,0.00341,0.02594,0.01362,409,0,0,0,0,1,0,0,241.64,-10.96,-239.64,24.79,0,0,0,0
5140,5024,0.00381,0.01679,0.00781,187,0,0,0,0,1,0,0,-47.12,0.21,47.2,-0.63,0,0,0,0
5024,5182,0.003,0.01323,0.00616,187,0,0,0,0,1,0,0,14.96,-7.22,-14.95,6.64,0,0,0,0
5452,5024,0.00923,0.05217,0.02806,251,0,0,0,0,1,0,0,114.25,10.31,-113.08,-6.57,0,0,0,0
5453,5025,0.00495,0.03768,0.01978,310,0,0,0,0,1,0,0,-137.79,22.86,138.76,-17.41,0,0,0,0
5453,5025,0.00495,0.03768,0.01978,310,0,0,0,0,1,0,0,-137.79,22.86,138.76,-17.41,0,0,0,0
5025,5473,0.00322,0.02357,0.01336,325.5,0,0,0,0,1,0,0,-175.99,6.86,177,-0.82,0,0,0,0
5025,5473,0.00322,0.02357,0.01336,325.5,0,0,0,0,1,0,0,-175.99,6.86,177,-0.82,0,0,0,0
5026,5104,0.0014,0.01063,0.00558,310,0,0,0,0,1,0,0,-75.54,17.13,75.63,-17.03,0,0,0,0
5026,5104,0.0014,0.01063,0.00558,310,0,0,0,0,1,0,0,-75.54,17.13,75.63,-17.03,0,0,0,0
5026,5375,0.00136,0.00798,0.00399,251,0,0,0,0,1,0,0,79.97,-54.41,-79.84,54.78,0,0,0,0
5027,5098,0.00294,0.01659,0.00893,409,0,0,0,0,1,0,0,11.69,-113.23,-11.31,114.48,0,0,0,0
5027,5469,0.00157,0.01196,0.00628,310,0,0,0,0,1,0,0,45.07,11.62,-45.04,-11.98,0,0,0,0
5027,5469,0.00157,0.01196,0.00628,310,0,0,0,0,1,0,0,45.07,11.62,-45.04,-11.98,0,0,0,0
5027,5481,0.00206,0.01564,0.00821,409,0,0,0,0,1,0,0,-175.96,68.98,176.71,-64.13,0,0,0,0
5097,5028,0.00096,0.00703,0.00399,310,0,0,0,0,1,0,0,158,-25.31,-157.75,26.71,0,0,0,0
5097,5028,0.00096,0.00703,0.00399,310,0,0,0,0,1,0,0,158,-25.31,-157.75,26.71,0,0,0,0
5028,5233,0.00165,0.00966,0.00482,310,0,0,0,0,1,0,0,151.52,-43.63,-151.11,45.54,0,0,0,0
5028,5478,0.00394,0.01736,0.00808,409,0,0,0,0,1,0,0,154.63,-12.45,-153.69,15.82,0,0,0,0
5029,5142,0.00477,0.02699,0.01452,251,0,0,0,0,1,0,0,83.81,-3.15,-83.47,3.57,0,0,0,0
5461,5029,0.00376,0.02202,0.01099,251,0,0,0,0,1,0,0,96.93,1.4,-96.58,-0.47,0,0,0,0
5312,5030,0.00423,0.02478,0.01237,251,0,0,0,0,1,0,0,-27.76,-14.06,27.8,13.09,0,0,0,0
5030,5430,0.00326,0.0248,0.01302,310,0,0,0,0,1,0,0,-107.41,-35.64,107.83,37.55,0,0,0,0
5031,5296,0.00345,0.0202,0.01009,251,0,0,0,0,1,0,0,-82.19,9.25,82.42,-8.9,0,0,0,0
5408,5031,0.00513,0.02263,0.01054,187,0,0,0,0,1,0,0,-39.73,20.64,39.83,-21.26,0,0,0,0
5032,5090,0.00304,0.01718,0.00924,251,0,0,0,0,1,0,0,117.31,-51.96,-116.81,53.9,0,0,0,0
5214,5032,0.0022,0.00969,0.00451,187,0,0,0,0,1,0,0,-55.72,1.54,55.79,-1.68,0,0,0,0
5032,5228,0.0023,0.01751,0.00919,310,0,0,0,0,1,0,0,-153.25,0.84,153.8,2.41,0,0,0,0
5032,5228,0.0023,0.01751,0.00919,310,0,0,0,0,1,0,0,-153.25,0.84,153.8,2.41,0,0,0,0
5329,5032,0.00188,0.00829,0.00386,187,0,0,0,0,1,0,0,-86.07,-38.23,86.24,38.6,0,0,0,0
5034,5033,9e-05,0.00546,0,1209,0,0,1,0,1,0,0,-720.26,-82.51,720.73,110.86,0,0,0,0
5035,5033,0.00084,0.07958,0,243,0,0,1,0,1,0,0,0,0,-0,-0,0,0,0,0
5036,5033,0.00077,0.05006,0,255,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5037,5033,0.00015,0.01216,0,985,0,0,1,0,1,0,0,93.75,67.41,-93.73,-65.85,0,0,0,0
5038,5033,0.00013,0.01255,0,989,0,0,1,0,1,0,0,93.75,65.5,-93.74,-63.92,0,0,0,0
5039,5033,8e-05,0.00552,0,994,0,0,1,0,1,0,0,93.75,148.79,-93.73,-147.15,0,0,0,0
5040,5033,0.00031,0.01643,0,993,0,0,1,0,1,0,0,93.75,49.29,-93.72,-47.52,0,0,0,0
5041,5033,0.00021,0.01142,0,1001,0,0,1,0,1,0,0,93.75,71.22,-93.72,-69.7,0,0,0,0
5042,5033,0.00013,0.01345,0,988,0,0,1,0,1,0,0,93.75,61.19,-93.74,-59.57,0,0,0,0
5033,5047,0.0004,0.00814,0.5676,2768,0,0,0,0,1,0,0,-884.17,84.71,887.27,-79.47,0,0,0,0
5033,5350,0.00018,0.00367,0.25593,2768,0,0,0,0,1,0,0,166.27,131.01,-166.19,-155.33,0,0,0,0
5033,5384,6e-05,0.00115,0.08036,3146,0,0,0,0,1,0,0,559.54,127.14,-559.35,-131.65,0,0,0,0
5034,5313,0.00114,0.00836,0.00474,409,0,0,0,0,1,0,0,182.46,20.27,-182.08,-17.96,0,0,0,0
5034,5313,0.00114,0.00836,0.00474,409,0,0,0,0,1,0,0,182.46,20.27,-182.08,-17.96,0,0,0,0
5034,5313,0.00114,0.00836,0.00474,409,0,0,0,0,1,0,0,182.46,20.27,-182.08,-17.96,0,0,0,0
5371,5034,0.0033,0.01934,0.00966,251,0,0,0,0,1,0,0,-117.09,-4.34,117.54,6.02,0,0,0,0
5043,5152,0.00598,0.03504,0.0175,251,0,0,0,0,1,0,0,5.62,-17.25,-5.6,15.65,0,0,0,0
5043,5284,0.00758,0.04445,0.0222,251,0,0,0,0,1,0,0,-73.72,-2.04,74.14,2.34,0,0,0,0
5044,5153,0.0031,0.0236,0.01239,409,0,0,0,0,1,0,0,-187.69,26.64,188.81,-19.36,0,0,0,0
5044,5153,0.0031,0.0236,0.01239,409,0,0,0,0,1,0,0,-187.69,26.64,188.81,-19.36,0,0,0,0
5185,5044,0.0032,0.02431,0.01276,325.5,0,0,0,0,1,0,0,-177.89,35.85,178.94,-29.12,0,0,0,0
5185,5044,0.0032,0.02431,0.01276,325.5,0,0,0,0,1,0,0,-177.89,35.85,178.94,-29.12,0,0,0,0
5046,5045,0.00031,0.02114,0,550,0,0,1,0,1,0,0,-171.4,-4.75,171.49,10.84,0,0,0,0
5045,5120,0.00127,0.01539,1.0221,2020,0,0,0,0,1,0,0,-262.66,-119.65,263.57,24.46,0,0,0,0
5260,5045,0.0005,0.00603,0.40075,2295,0,0,0,0,1,0,0,-1415.1,100.9,1425,-22.34,0,0,0,0
5413,5045,0.00055,0.00672,0.4467,2020,0,0,0,0,1,0,0,-662.94,-56.25,665.34,40.07,0,0,0,0
5286,5046,0.0115,0.05069,0.0236,187,0,0,0,0,1,0,0,-93.26,19.23,94.29,-17.1,0,0,0,0
5048,5047,0.00013,0.01253,0,1354,0,0,1,0,1,0,0,-607.68,-61.8,608.16,108.8,0,0,0,0
5047,5179,0.00054,0.01097,0.76512,2768,0,0,0,0,1,0,0,-357.81,-88.78,358.51,24.36,0,0,0,0
5047,5260,0.00078,0.00944,0.62704,2295,0,0,0,0,1,0,0,-1123.8,118.99,1133.7,-63.54,0,0,0,0
5047,5444,0.00019,0.00235,0.15601,2020,0,0,0,0,1,0,0,-13.8,-59.54,13.81,43.71,0,0,0,0
5480,5048,0.00268,0.02037,0.0107,310,0,0,0,0,1,0,0,-105.48,-1.15,105.78,2.38,0,0,0,0
5480,5048,0.00268,0.02037,0.0107,310,0,0,0,0,1,0,0,-105.48,-1.15,105.78,2.38,0,0,0,0
5480,5048,0.00268,0.02037,0.0107,310,0,0,0,0,1,0,0,-105.48,-1.15,105.78,2.38,0,0,0,0
5480,5048,0.00268,0.02037,0.0107,310,0,0,0,0,1,0,0,-105.48,-1.15,105.78,2.38,0,0,0,0
5050,5049,0.0003,0.025,0,500,0,0,1,0,1,0,0,-315.22,1.97,315.51,22.68,0,0,0,0
5051,5049,0.00024,0.01633,0,409,0,0,1,0,1,0,0,84.47,43.11,-84.45,-41.68,0,0,0,0
5052,5049,0.00067,0.0499,0,308,0,0,1,0,1,0,0,-112.33,2.49,112.42,3.73,0,0,0,0
5049,5304,0.00059,0.00713,0.47354,2295,0,0,0,0,1,0,0,856.84,-101.57,-852.54,105.41,0,0,0,0
5049,5350,0.0007,0.0085,0.5646,2295,0,0,0,0,1,0,0,899.16,-56.84,-893.57,67.39,0,0,0,0
5049,8074,0.00142,0.02903,2.025,2768,0,0,0,0,1,0,0,-540.14,-110.55,544.22,-15.94,0,0,0,0
8126,5049,0.006,0.01,0.83,3146,0,0,0,0,1,0,0,1007,-324.31,-945.48,340.48,0,0,0,0
5454,5050,0.00279,0.02125,0.01116,310,0,0,0,0,1,0,0,-124.87,12.34,125.31,-10.14,0,0,0,0
5454,5050,0.00279,0.02125,0.01116,310,0,0,0,0,1,0,0,-124.87,12.34,125.31,-10.14,0,0,0,0
5052,8038,0.013,0.054,0.027,186,0,0,0,0,1,0,0,44.69,9.23,-44.42,-10.81,0,0,0,0
5052,8124,0.013,0.054,0.027,186,0,0,0,0,1,0,0,67.64,-11.72,-67.04,11.49,0,0,0,0
5173,5053,0.00088,0.00647,0.00367,310,0,0,0,0,1,0,0,-52.81,8.55,52.84,-8.73,0,0,0,0
5173,5053,0.00088,0.00647,0.00367,310,0,0,0,0,1,0,0,-52.81,8.55,52.84,-8.73,0,0,0,0
5053,5357,0.00118,0.00895,0.0047,310,0,0,0,0,1,0,0,-129.23,-12.92,129.43,13.99,0,0,0,0
5053,5357,0.00118,0.00895,0.0047,310,0,0,0,0,1,0,0,-129.23,-12.92,129.43,13.99,0,0,0,0
5054,5223,0.00543,0.03069,0.01651,251,0,0,0,0,1,0,0,58.92,1.88,-58.73,-2.44,0,0,0,0
5056,5055,0.00023,0.01209,0,913,0,0,1,0,1,0,0,-124.08,-7.73,124.11,9.59,0,0,0,0
5057,5055,0.00023,0.01324,0,1036,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5058,5055,0.00031,0.01928,0,1023,0,0,1,0,1,0,0,251.18,-19.5,-250.98,31.74,0,0,0,0
5055,5196,0.00034,0.0041,0.275,2020,0,0,0,0,1,0,0,768.72,-50.19,-766.73,46.56,0,0,0,0
5187,5056,0.01355,0.05765,0.02883,187,0,0,0,0,1,0,0,20.66,-13.66,-20.58,11.1,0,0,0,0
5197,5056,0.0075,0.04397,0.02196,263.55,0,0,0,0,1,0,0,-103.43,17.44,104.25,-14.82,0,0,0,0
5060,5059,0.00378,0.07811,0,151,0,0,1,0,1,0,0,-51.81,9.88,51.91,-7.73,0,0,0,0
5059,5426,0.00507,0.02868,0.01543,251,0,0,0,0,1,0,0,67.36,14.49,-67.11,-14.65,0,0,0,0
8148,5059,0.00396,0.03012,0.01581,310,0,0,0,0,1,0,0,119.83,9.46,-119.27,-6.76,0,0,0,0
5061,5060,0.00305,0.13464,0,200,0,0,1,0,1,0,0,-43.88,21.52,43.95,-18.49,0,0,0,0
5060,8065,0.00719,0.04106,0.00617,98,0,0,0,0,1,0,0,7.85,8.61,-7.84,-9.17,0,0,0,0
5062,5061,0.00697,0.17819,0,100,0,0,1,0,1,0,0,-43.74,-12.39,43.88,16.06,0,0,0,0
5064,5063,0.00013,0.00901,0,1277,0,0,1,0,1,0,0,-824.77,-49.2,825.65,110.31,0,0,0,0
5064,5063,0.00013,0.00901,0,1277,0,0,1,0,1,0,0,-824.77,-49.2,825.65,110.31,0,0,0,0
5065,5063,0.00025,0.01754,0,290,0,0,1,0,1,0,0,10.57,5.4,-10.57,-5.38,0,0,0,0
5066,5063,0.00142,0.09165,0,213,0,0,1,0,1,0,0,0,0,-0,-0,0,0,0,0
5067,5063,0.00011,0.01076,0,1078,0,0,1,0,1,0,0,437.07,182.7,-436.84,-159.94,0,0,0,0
5068,5063,0.00017,0.0113,0,1073,0,0,1,0,1,0,0,437.07,172.57,-436.72,-149.05,0,0,0,0
5069,5063,0.00021,0.01202,0,1079,0,0,1,0,1,0,0,437.07,162.04,-436.64,-137.42,0,0,0,0
5063,5304,0.00078,0.0095,0.6308,2020,0,0,0,0,1,0,0,236.41,-30.14,-235.98,-29.09,0,0,0,0
5322,5063,0.00026,0.00314,0.20858,2295,0,0,0,0,1,0,0,-849.17,69.94,851.02,-68.95,0,0,0,0
5063,5401,0.0005,0.01016,0.70838,3146,0,0,0,0,1,0,0,-1110.9,107.27,1117.1,-54.95,0,0,0,0
5064,5125,0.00095,0.00721,0.00379,409,0,0,0,0,1,0,0,231.51,5.2,-231,-1.74,0,0,0,0
5064,5125,0.00095,0.00721,0.00379,409,0,0,0,0,1,0,0,231.51,5.2,-231,-1.74,0,0,0,0
5064,5125,0.00095,0.00721,0.00379,409,0,0,0,0,1,0,0,231.51,5.2,-231,-1.74,0,0,0,0
5064,5125,0.00095,0.00721,0.00379,409,0,0,0,0,1,0,0,231.51,5.2,-231,-1.74,0,0,0,0
5143,5064,0.00084,0.00642,0.00337,409,0,0,0,0,1,0,0,-215.09,-15.95,215.48,18.6,0,0,0,0
5143,5064,0.00084,0.00642,0.00337,409,0,0,0,0,1,0,0,-215.09,-15.95,215.48,18.6,0,0,0,0
5143,5064,0.00084,0.00642,0.00337,409,0,0,0,0,1,0,0,-215.09,-15.95,215.48,18.6,0,0,0,0
5070,5128,0.00204,0.00902,0.0042,187,0,0,0,0,1,0,0,51.33,-18.45,-51.27,18.31,0,0,0,0
5425,5070,0.00111,0.00651,0.00325,251,0,0,0,0,1,0,0,126.16,3.43,-125.98,-2.7,0,0,0,0
5138,5071,0.0037,0.02168,0.01083,251,0,0,0,0,1,0,0,-51.08,24.87,51.2,-25.3,0,0,0,0
5071,5359,0.00459,0.03488,0.01831,310,0,0,0,0,1,0,0,-125.31,4.3,126.01,-0.82,0,0,0,0
5103,5072,0.00114,0.00868,0.00456,310,0,0,0,0,1,0,0,170.26,-11.12,-169.93,13.2,0,0,0,0
5103,5072,0.00114,0.00868,0.00456,310,0,0,0,0,1,0,0,170.26,-11.12,-169.93,13.2,0,0,0,0
5103,5072,0.00114,0.00868,0.00456,310,0,0,0,0,1,0,0,170.26,-11.12,-169.93,13.2,0,0,0,0
5103,5072,0.00114,0.00868,0.00456,310,0,0,0,0,1,0,0,170.26,-11.12,-169.93,13.2,0,0,0,0
5103,5072,0.00114,0.00868,0.00456,310,0,0,0,0,1,0,0,170.26,-11.12,-169.93,13.2,0,0,0,0
5116,5072,0.00108,0.0079,0.00448,310,0,0,0,0,1,0,0,-136.05,6.37,136.25,-5.34,0,0,0,0
5116,5072,0.00108,0.0079,0.00448,310,0,0,0,0,1,0,0,-136.05,6.37,136.25,-5.34,0,0,0,0
5121,5073,0.00516,0.02272,0.01058,187,0,0,0,0,1,0,0,-52.19,17.06,52.34,-17.51,0,0,0,0
5484,5073,0.0111,0.06505,0.03248,251,0,0,0,0,1,0,0,61.6,-15.88,-61.17,15,0,0,0,0
5074,5147,0.0043,0.03272,0.01718,310,0,0,0,0,1,0,0,69.88,14.62,-69.66,-14.64,0,0,0,0
5074,5331,0.00369,0.02161,0.01079,251,0,0,0,0,1,0,0,-72.6,30.15,72.83,-29.88,0,0,0,0
5075,5267,0.02194,0.09333,0.04668,187,0,0,0,0,1,0,0,8.22,-0.95,-8.2,-3.69,0,0,0,0
5075,5377,0.02449,0.10791,0.05023,187,0,0,0,0,1,0,0,-12.18,-0.17,12.22,-4.75,0,0,0,0
5077,5076,0.0015,0.06519,0,260,0,0,1,0,1,0,0,-25.64,37.15,25.67,-35.89,0,0,0,0
5227,5076,0.00533,0.02268,0.01134,187,0,0,0,0,1,0,0,25.78,-36.59,-25.67,35.89,0,0,0,0
8108,5077,0.00971,0.05831,0.00791,98,0,0,0,0,1,0,0,-6.96,-44.06,7.15,44.37,0,0,0,0
5160,5078,0.00399,0.01757,0.00818,187,0,0,0,0,1,0,0,81.43,5,-81.17,-4.63,0,0,0,0
5079,5138,0.00181,0.01379,0.00724,310,0,0,0,0,1,0,0,-100.08,17.44,100.26,-16.8,0,0,0,0
5079,5138,0.00181,0.01379,0.00724,310,0,0,0,0,1,0,0,-100.08,17.44,100.26,-16.8,0,0,0,0
5378,5079,0.00152,0.00891,0.00445,409,0,0,0,0,1,0,0,-161.55,47.68,161.96,-45.7,0,0,0,0
5142,5080,0.00553,0.03127,0.01682,251,0,0,0,0,1,0,0,60.21,-0.9,-60.01,0.35,0,0,0,0
5080,5328,0.00866,0.03817,0.01777,187,0,0,0,0,1,0,0,22.39,-11.01,-22.34,9.47,0,0,0,0
5081,5163,0.00516,0.03024,0.0151,251,0,0,0,0,1,0,0,-101.59,-9.08,102.12,10.66,0,0,0,0
5221,5081,0.00517,0.0228,0.01061,187,0,0,0,0,1,0,0,0.88,6.76,-0.88,-7.82,0,0,0,0
5081,5377,0.0068,0.039,0.005,221,0,0,0,0,1,0,0,12.64,-8.56,-12.62,8.14,0,0,0,0
5082,5086,0.00219,0.01283,0.00641,251,0,0,0,0,1,0,0,-47.56,53.81,47.67,-53.77,0,0,0,0
5082,5330,0.00214,0.01253,0.00625,409,0,0,0,0,1,0,0,-200.12,22.15,201,-17.65,0,0,0,0
5082,5440,0.00107,0.00605,0.00326,409,0,0,0,0,1,0,0,145.46,-104.92,-145.12,106.55,0,0,0,0
5084,5083,0.00024,0.01146,0,1295,0,0,1,0,1,0,0,-657.7,-85.87,658.77,136.66,0,0,0,0
5083,5295,7e-05,0.00134,0.09371,2768,0,0,0,0,1,0,0,-701.2,-163.91,701.55,161.1,0,0,0,0
5083,5322,0.0007,0.00853,0.56646,2020,0,0,0,0,1,0,0,2.61,-38.83,-2.61,-19.06,0,0,0,0
5083,5464,0.0002,0.00237,0.15714,2020,0,0,0,0,1,0,0,288.42,92.73,-288.24,-106.56,0,0,0,0
5357,5084,0.00149,0.01134,0.00596,310,0,0,0,0,1,0,0,-144.19,-5.65,144.5,7.45,0,0,0,0
5357,5084,0.00149,0.01134,0.00596,310,0,0,0,0,1,0,0,-144.19,-5.65,144.5,7.45,0,0,0,0
5357,5084,0.00149,0.01134,0.00596,310,0,0,0,0,1,0,0,-144.19,-5.65,144.5,7.45,0,0,0,0
5157,5085,0.00229,0.01293,0.00695,251,0,0,0,0,1,0,0,37.61,-28.39,-37.56,28.01,0,0,0,0
5085,5468,0.00181,0.00797,0.00371,187,0,0,0,0,1,0,0,-13.75,-42.54,13.78,42.34,0,0,0,0
5086,5177,0.00288,0.01629,0.00876,251,0,0,0,0,1,0,0,-23.26,11.52,23.28,-12.27,0,0,0,0
5086,5210,0.00527,0.02323,0.01081,187,0,0,0,0,1,0,0,-38.12,-20.56,38.22,19.93,0,0,0,0
5086,5447,0.00451,0.01917,0.00959,187,0,0,0,0,1,0,0,-78.33,36.73,78.68,-36.2,0,0,0,0
5257,5087,0.00596,0.02626,0.01222,187,0,0,0,0,1,0,0,-35.22,5.02,35.3,-5.89,0,0,0,0
5087,5345,0.00569,0.03217,0.01731,251,0,0,0,0,1,0,0,-79.29,15.88,79.67,-15.44,0,0,0,0
5087,5348,0.0048,0.02814,0.01405,251,0,0,0,0,1,0,0,39.86,-11.17,-39.77,10.27,0,0,0,0
5089,5088,0.00382,0.09418,0,150,0,0,1,0,1,0,0,0,0,-0,0,0,0,0,0
5088,5290,0.00328,0.01851,0.00996,251,0,0,0,0,1,0,0,70.25,0.34,-70.09,-0.41,0,0,0,0
5088,5393,0.00614,0.03602,0.01799,251,0,0,0,0,1,0,0,-70.25,-0.34,70.56,0.31,0,0,0,0
5090,5122,0.00277,0.0122,0.00568,187,0,0,0,0,1,0,0,-26.08,39.64,26.14,-39.93,0,0,0,0
5090,5230,0.00189,0.00834,0.00388,187,0,0,0,0,1,0,0,-59.89,34.58,59.98,-34.56,0,0,0,0
5090,5311,0.00167,0.0098,0.00489,251,0,0,0,0,1,0,0,94.03,15.98,-93.88,-15.57,0,0,0,0
5171,5091,0.00311,0.01823,0.0091,251,0,0,0,0,1,0,0,72.64,-7.38,-72.47,7.47,0,0,0,0
5091,5257,0.00494,0.02894,0.01445,251,0,0,0,0,1,0,0,67.14,-8.98,-66.91,8.9,0,0,0,0
5092,5186,0.00539,0.03162,0.01579,251,0,0,0,0,1,0,0,-16.18,6.39,16.19,-7.85,0,0,0,0
5453,5092,0.00849,0.03611,0.01806,187,0,0,0,0,1,0,0,72.4,-9.16,-71.95,9.3,0,0,0,0
5475,5092,0.00472,0.02665,0.01434,251,0,0,0,0,1,0,0,-70.24,20.71,70.5,-20.68,0,0,0,0
5093,5291,0.00299,0.01754,0.00876,251,0,0,0,0,1,0,0,54.14,75.58,-53.88,-74.95,0,0,0,0
5332,5093,0.00371,0.02175,0.01086,251,0,0,0,0,1,0,0,-108.32,-44.68,108.83,46.6,0,0,0,0
5093,5434,0.0015,0.01141,0.00599,310,0,0,0,0,1,0,0,-105.48,41.34,105.67,-40.5,0,0,0,0
5093,5434,0.0015,0.01141,0.00599,310,0,0,0,0,1,0,0,-105.48,41.34,105.67,-40.5,0,0,0,0
5094,5381,0.00329,0.025,0.01312,310,0,0,0,0,1,0,0,79.46,-3.81,-79.25,4.03,0,0,0,0
5485,5094,0.00237,0.01799,0.00945,310,0,0,0,0,1,0,0,82.28,-2.83,-82.12,3.06,0,0,0,0
5277,5095,0.0038,0.01676,0.0078,187,0,0,0,0,1,0,0,-8.48,-58.2,8.61,57.99,0,0,0,0
5341,5095,0.00257,0.01134,0.00528,187,0,0,0,0,1,0,0,41.01,67.28,-40.85,-67.13,0,0,0,0
5305,5096,0.00176,0.01289,0.0073,310,0,0,0,0,1,0,0,161.79,-0.34,-161.33,2.98,0,0,0,0
5305,5096,0.00176,0.01289,0.0073,310,0,0,0,0,1,0,0,161.79,-0.34,-161.33,2.98,0,0,0,0
5305,5096,0.00176,0.01289,0.0073,310,0,0,0,0,1,0,0,161.79,-0.34,-161.33,2.98,0,0,0,0
5096,5412,0.00234,0.01373,0.00686,251,0,0,0,0,1,0,0,83.08,5.79,-82.91,-5.51,0,0,0,0
5097,5125,0.00078,0.00569,0.00322,409,0,0,0,0,1,0,0,-199.28,13.62,199.59,-11.67,0,0,0,0
5097,5125,0.00078,0.00569,0.00322,409,0,0,0,0,1,0,0,-199.28,13.62,199.59,-11.67,0,0,0,0
5098,5453,0.00529,0.04026,0.02114,310,0,0,0,0,1,0,0,-134.12,62.29,135.26,-55.8,0,0,0,0
5098,5475,0.01191,0.05066,0.02533,187,0,0,0,0,1,0,0,-10.79,35.68,10.97,-37.51,0,0,0,0
5099,5195,0.00308,0.0174,0.00936,409,0,0,0,0,1,0,0,-142.35,143.95,143.55,-138.15,0,0,0,0
5099,5339,0.00266,0.01561,0.00779,409,0,0,0,0,1,0,0,74.71,48.46,-74.51,-48.1,0,0,0,0
5229,5100,0.00057,0.00414,0.00235,310,0,0,0,0,1,0,0,-119.97,-19.68,120.05,20.06,0,0,0,0
5229,5100,0.00057,0.00414,0.00235,310,0,0,0,0,1,0,0,-119.97,-19.68,120.05,20.06,0,0,0,0
5250,5100,0.00124,0.0091,0.00516,409,0,0,0,0,1,0,0,198.13,6.33,-197.64,-3.28,0,0,0,0
5250,5100,0.00124,0.0091,0.00516,409,0,0,0,0,1,0,0,198.13,6.33,-197.64,-3.28,0,0,0,0
5250,5100,0.00124,0.0091,0.00516,409,0,0,0,0,1,0,0,198.13,6.33,-197.64,-3.28,0,0,0,0
5100,5352,0.00056,0.00426,0.00224,310,0,0,0,0,1,0,0,165.18,-18.32,-165.03,19.28,0,0,0,0
5100,5352,0.00056,0.00426,0.00224,310,0,0,0,0,1,0,0,165.18,-18.32,-165.03,19.28,0,0,0,0
5231,5101,0.01968,0.08674,0.04038,187,0,0,0,0,1,0,0,-40.95,-2.29,41.27,-0.49,0,0,0,0
5103,5102,0.00026,0.0114,0,1345,0,0,1,0,1,0,0,-656.12,-39.98,657.25,89.53,0,0,0,0
5103,5102,0.00026,0.0114,0,1345,0,0,1,0,1,0,0,-656.12,-39.98,657.25,89.53,0,0,0,0
5102,5304,0.00023,0.00277,0.18414,2295,0,0,0,0,1,0,0,-817,-62.72,818.53,62.36,0,0,0,0
5384,5102,0.00039,0.0047,0.31216,2020,0,0,0,0,1,0,0,148.24,57.72,-148.14,-88.18,0,0,0,0
5464,5102,0.00028,0.00339,0.22498,2020,0,0,0,0,1,0,0,349.7,9.45,-349.37,-28.16,0,0,0,0
5103,5130,0.00117,0.00856,0.00485,310,0,0,0,0,1,0,0,113.21,34.55,-113.05,-33.82,0,0,0,0
5103,5130,0.00117,0.00856,0.00485,310,0,0,0,0,1,0,0,113.21,34.55,-113.05,-33.82,0,0,0,0
5104,5199,0.00503,0.02843,0.01529,251,0,0,0,0,1,0,0,67.93,-23.75,-67.67,23.74,0,0,0,0
5447,5104,0.00135,0.01026,0.00539,310,0,0,0,0,1,0,0,-175.03,-6.86,175.46,9.56,0,0,0,0
5447,5104,0.00135,0.01026,0.00539,310,0,0,0,0,1,0,0,-175.03,-6.86,175.46,9.56,0,0,0,0
5104,5480,0.00236,0.01795,0.00942,310,0,0,0,0,1,0,0,-162.28,4.08,162.91,-0.18,0,0,0,0
5104,5480,0.00236,0.01795,0.00942,310,0,0,0,0,1,0,0,-162.28,4.08,162.91,-0.18,0,0,0,0
